id,price,order_date,due_date,opt_date,delivery_date,cidade_origem_id,regiao_origem_id,cidade_destino_id,regiao_destino_id,peso
1377,7.76,2022-02-17 12:02:15+00:00,2022-02-17 00:00:00,2022-02-18 09:51:27,2022-02-18 17:28:20,2,1,19,1,2.2
1378,8.28,2022-02-16 11:22:54+00:00,2022-02-16 00:00:00,2022-02-18 14:40:25,2022-02-18 17:34:37,2,1,51,4,166
1379,6.23,2022-02-21 13:00:32+00:00,2022-02-22 00:00:00,2022-02-21 21:11:12,2022-02-22 12:30:23,2,1,2,1,0
1380,8.54,2022-02-17 12:02:16+00:00,2022-02-17 00:00:00,2022-02-18 05:39:26,2022-02-18 13:59:13,2,1,32,1,166
1381,6.23,2022-02-22 11:22:58+00:00,2022-02-23 00:00:00,2022-02-22 21:05:40,2022-02-23 13:07:21,2,1,2,1,0
1382,9,2022-02-22 11:22:58+00:00,2022-02-23 00:00:00,2022-02-22 20:42:35,2022-02-24 14:28:57,2,1,2,1,0
1383,6.91,2022-02-21 13:00:31+00:00,2022-02-23 00:00:00,2022-02-21 20:27:52,2022-02-23 12:41:53,2,1,25,1,0
1384,6.5,2022-02-16 15:06:10+00:00,2022-02-18 00:00:00,2022-02-17 21:09:10,2022-02-18 14:00:58,2,1,2,1,0
1385,6.91,2022-02-21 13:00:32+00:00,2022-02-22 00:00:00,2022-02-22 08:21:28,2022-02-22 12:09:42,2,1,66,1,0
1386,7.46,2022-02-16 13:38:22+00:00,2022-02-18 00:00:00,2022-02-17 21:02:42,2022-02-18 11:02:30,2,1,20,1,0.33
1387,6.5,2022-02-17 12:02:15+00:00,2022-02-18 00:00:00,2022-02-17 21:09:12,2022-02-18 13:05:36,2,1,2,1,0
1388,6.91,2022-02-21 13:00:31+00:00,2022-02-23 00:00:00,2022-02-21 20:25:56,2022-02-23 14:40:01,2,1,39,1,0
1389,7.63,2022-02-18 12:44:04+00:00,2022-02-21 00:00:00,2022-02-18 20:35:39,2022-02-19 14:03:27,2,1,49,1,0
1390,9,2022-02-22 11:22:58+00:00,2022-02-24 00:00:00,2022-02-23 21:23:02,2022-02-24 15:59:55,2,1,2,1,0
1391,6.23,2022-02-21 14:40:07+00:00,2022-02-24 00:00:00,2022-02-23 21:09:53,2022-02-24 11:57:13,2,1,2,1,0
1392,8.28,2022-02-18 12:44:03+00:00,2022-02-21 00:00:00,2022-02-21 07:54:34,2022-02-21 11:55:25,2,1,16,4,0
1393,14.31,2022-02-17 12:02:16+00:00,2022-02-17 00:00:00,2022-02-21 12:09:00,2022-02-21 18:09:56,2,1,36,2,166
1394,7.34,2022-02-21 13:00:24+00:00,2022-02-22 00:00:00,2022-02-21 20:30:25,2022-02-22 16:46:04,2,1,45,1,0
1395,7.63,2022-02-17 12:02:15+00:00,2022-02-22 00:00:00,2022-02-17 20:37:03,2022-02-22 13:45:42,2,1,74,1,0
1396,9,2022-02-24 14:25:11+00:00,2022-02-25 00:00:00,2022-02-24 21:02:04,2022-02-25 10:48:02,2,1,2,1,0
1397,7.34,2022-02-21 13:00:26+00:00,2022-02-22 00:00:00,2022-02-21 20:30:25,2022-02-22 15:58:19,2,1,49,1,0
1398,7.63,2022-02-17 12:02:16+00:00,2022-02-18 00:00:00,2022-02-17 20:33:42,2022-02-18 09:55:35,2,1,47,1,0
1399,8.28,2022-02-21 14:40:08+00:00,2022-02-24 00:00:00,2022-02-24 11:29:52,2022-02-28 15:21:55,2,1,16,4,0
1400,16.2,2022-02-18 12:44:03+00:00,2022-02-23 00:00:00,2022-02-21 04:14:12,2022-02-21 20:34:03,2,1,114,1,5
1401,6.23,2022-02-21 13:00:24+00:00,2022-02-28 00:00:00,2022-02-21 21:02:14,2022-02-28 11:30:11,2,1,7,1,0
1402,6.91,2022-02-21 13:00:28+00:00,2022-02-24 00:00:00,2022-02-24 07:36:16,2022-02-24 08:58:31,2,1,97,1,0
1403,6.5,2022-02-17 12:02:15+00:00,2022-02-18 00:00:00,2022-02-17 20:54:33,2022-02-18 10:07:41,2,1,18,1,0.04
1404,6.23,2022-02-21 13:00:23+00:00,2022-02-23 00:00:00,2022-02-21 20:51:53,2022-02-23 18:06:09,2,1,2,1,0
1405,9.55,2022-02-21 13:00:26+00:00,2022-02-25 00:00:00,2022-02-24 10:19:04,2022-02-24 15:24:54,2,1,58,2,0
1406,8.49,2022-02-21 13:00:28+00:00,2022-02-24 00:00:00,2022-02-23 09:15:23,2022-02-24 20:07:19,2,1,52,1,0.95
1407,8.28,2022-02-21 13:00:30+00:00,2022-02-23 00:00:00,2022-02-23 09:46:45,2022-02-23 11:09:44,2,1,16,4,0
1408,8.28,2022-02-21 13:00:29+00:00,2022-02-22 00:00:00,2022-02-22 08:10:49,2022-02-22 11:10:46,2,1,16,4,0
1409,8.28,2022-02-21 13:00:26+00:00,2022-02-22 00:00:00,2022-02-22 07:23:48,2022-02-22 11:11:44,2,1,16,4,0
1410,6.91,2022-02-16 15:06:09+00:00,2022-02-17 00:00:00,2022-02-18 09:30:39,2022-02-18 11:20:37,2,1,15,1,166
1411,9,2022-02-22 11:22:58+00:00,2022-02-23 00:00:00,2022-02-22 21:21:08,2022-02-23 17:04:49,2,1,2,1,0
1412,6.23,2022-02-21 13:00:32+00:00,2022-02-22 00:00:00,2022-02-21 20:54:03,2022-02-22 13:55:10,2,1,26,1,0
1413,9,2022-02-21 13:00:26+00:00,2022-02-23 00:00:00,2022-02-21 20:44:02,2022-02-23 13:35:23,2,1,2,1,0
1414,7.63,2022-02-16 15:06:09+00:00,2022-02-18 00:00:00,2022-02-17 20:37:02,2022-02-18 12:46:17,2,1,74,1,0
1415,0,2022-02-17 12:02:16+00:00,2022-02-17 00:00:00,2022-02-18 11:23:38,2022-03-02 18:11:10,2,1,111,1,0
1416,6.91,2022-02-24 14:25:11+00:00,2022-02-25 00:00:00,2022-02-24 20:30:48,2022-02-25 11:06:48,2,1,47,1,0
1417,6.5,2022-02-16 13:38:21+00:00,2022-02-18 00:00:00,2022-02-17 21:09:10,2022-02-18 10:05:44,2,1,2,1,0
1418,6.23,2022-02-21 13:00:24+00:00,2022-02-22 00:00:00,2022-02-21 21:00:08,2022-02-22 11:58:45,2,1,46,1,0
1419,7.34,2022-02-22 11:22:57+00:00,2022-02-23 00:00:00,2022-02-22 20:40:17,2022-02-23 14:48:31,2,1,45,1,0
1420,9.39,2022-02-17 12:02:15+00:00,2022-02-21 00:00:00,2022-02-21 09:55:15,2022-02-21 12:44:30,2,1,16,4,0.85
1421,06.05,2022-02-16 15:06:10+00:00,2022-02-18 00:00:00,2022-02-17 21:00:16,2022-02-18 08:20:50,2,1,6,1,0
1422,8.28,2022-02-16 11:22:54+00:00,2022-02-16 00:00:00,2022-02-17 08:24:25,2022-02-17 22:09:42,2,1,16,4,166
1423,9,2022-02-22 11:22:57+00:00,2022-02-24 00:00:00,2022-02-23 21:23:02,2022-02-24 15:53:23,2,1,2,1,0
1424,8.28,2022-02-17 12:02:16+00:00,2022-02-17 00:00:00,2022-02-18 09:45:36,2022-02-21 09:30:04,2,1,16,4,166
1425,7.46,2022-02-18 12:44:05+00:00,2022-02-22 00:00:00,2022-02-18 21:02:10,2022-02-19 13:38:35,2,1,9,1,0.4
1426,8.28,2022-02-18 12:44:06+00:00,2022-02-21 00:00:00,2022-02-21 07:55:31,2022-02-21 16:41:19,2,1,16,4,0
1427,6.91,2022-02-21 13:00:24+00:00,2022-02-23 00:00:00,2022-02-23 08:00:00,2022-02-23 18:30:13,2,1,31,1,0
1428,6.23,2022-02-21 14:40:08+00:00,2022-02-24 00:00:00,2022-02-23 20:55:28,2022-02-24 10:55:14,2,1,14,1,0
1429,6.91,2022-02-22 11:22:58+00:00,2022-02-24 00:00:00,2022-02-23 20:25:07,2022-02-24 12:59:02,2,1,83,1,0
1430,6.23,2022-02-21 13:00:28+00:00,2022-02-23 00:00:00,2022-02-21 20:46:20,2022-02-23 14:08:10,2,1,2,1,0
1431,9.55,2022-02-22 11:22:57+00:00,2022-02-28 00:00:00,2022-02-26 07:53:36,2022-02-26 12:05:09,2,1,36,2,0
1432,9.55,2022-02-21 13:00:23+00:00,2022-02-25 00:00:00,2022-02-23 11:46:44,2022-02-23 14:53:27,2,1,36,2,0
1433,6.91,2022-02-21 13:00:29+00:00,2022-02-22 00:00:00,2022-02-22 07:33:28,2022-02-22 09:22:45,2,1,21,1,0
1434,6.91,2022-02-21 13:00:23+00:00,2022-02-22 00:00:00,2022-02-21 20:26:25,2022-02-22 11:58:17,2,1,25,1,0
1435,7.34,2022-02-21 13:00:29+00:00,2022-02-25 00:00:00,2022-02-23 11:51:03,2022-02-26 08:08:39,2,1,27,1,0
1436,11,2022-02-18 12:44:06+00:00,2022-02-21 00:00:00,2022-02-18 20:31:32,2022-02-19 18:43:42,2,1,47,1,1.66
1437,116.23,2022-02-21 13:00:24+00:00,2022-03-08 00:00:00,2022-02-23 11:55:52,2022-03-03 11:29:11,2,1,16,4,24
1438,6.5,2022-02-16 15:06:09+00:00,2022-02-18 00:00:00,2022-02-17 21:09:10,2022-02-18 10:57:43,2,1,2,1,0
1439,7.33,2022-02-21 13:00:32+00:00,2022-02-23 00:00:00,2022-02-23 07:57:58,2022-02-23 12:19:02,2,1,66,1,0.4
1440,8.12,2022-02-24 14:25:11+00:00,2022-02-28 00:00:00,2022-02-25 05:05:20,2022-02-25 18:37:58,2,1,32,1,0
1441,6.91,2022-02-18 12:44:06+00:00,2022-02-21 00:00:00,2022-02-21 08:58:41,2022-02-21 19:47:29,2,1,24,1,0
1442,9,2022-02-22 11:23:02+00:00,2022-02-24 00:00:00,2022-02-23 21:16:45,2022-02-24 10:44:31,2,1,2,1,0
1443,6.91,2022-02-21 14:40:08+00:00,2022-02-23 00:00:00,2022-02-23 09:23:10,2022-02-23 14:08:14,2,1,56,1,0
1444,6.23,2022-02-22 11:22:57+00:00,2022-02-24 00:00:00,2022-02-22 21:03:38,2022-02-23 17:24:02,2,1,9,1,0
1445,10.3,2022-02-22 11:22:58+00:00,2022-02-24 00:00:00,2022-02-24 08:54:24,2022-02-24 22:39:47,2,1,24,1,4
1446,6.23,2022-02-24 14:25:11+00:00,2022-02-25 00:00:00,2022-02-24 21:23:01,2022-02-25 09:49:33,2,1,2,1,0.1
1447,9.39,2022-02-22 11:22:57+00:00,2022-02-24 00:00:00,2022-02-25 11:58:43,2022-02-25 13:10:08,2,1,51,4,1
1448,8.28,2022-02-22 11:22:58+00:00,2022-02-24 00:00:00,2022-02-25 10:45:30,2022-02-25 11:46:53,2,1,16,4,0
1449,9.83,2022-02-24 14:25:11+00:00,2022-03-02 00:00:00,2022-02-25 09:46:14,2022-03-02 10:15:19,2,1,19,1,3
1450,31.03,2022-02-14 17:01:53+00:00,2022-02-15 00:00:00,2022-02-14 21:05:53,2022-02-15 14:03:34,2,1,2,1,23.2
1451,34.6,2022-02-11 21:26:27+00:00,2022-02-14 00:00:00,2022-02-15 09:02:12,2022-02-15 09:49:19,2,1,16,4,9.6
1452,5.98,2022-02-21 11:18:39+00:00,2022-02-25 00:00:00,2022-02-24 20:32:48,2022-02-25 11:43:17,5,3,102,1,0.2
1453,5.98,2022-02-22 11:16:34+00:00,2022-02-25 00:00:00,2022-02-24 20:32:06,2022-02-25 15:46:55,5,3,39,1,0.35
1454,5.98,2022-02-22 13:53:08+00:00,2022-02-25 00:00:00,2022-02-24 20:34:51,2022-02-25 10:23:33,5,3,25,1,0.25
1455,5.98,2022-02-18 10:31:17+00:00,2022-02-25 00:00:00,2022-02-25 07:47:51,2022-02-25 12:24:00,5,3,66,1,0.25
1456,5.37,2022-02-24 16:11:28+00:00,2022-03-02 00:00:00,2022-02-28 21:03:08,2022-03-02 09:33:29,5,3,80,1,0.65
1457,5.98,2022-02-23 13:47:41+00:00,2022-02-28 00:00:00,2022-02-28 07:40:38,2022-02-28 14:55:49,5,3,35,1,0.5
1458,5.98,2022-02-23 17:41:24+00:00,2022-02-28 00:00:00,2022-03-02 09:21:16,2022-03-02 13:48:13,5,3,1,1,0.2
1459,5.98,2022-02-21 11:19:33+00:00,2022-02-25 00:00:00,2022-02-25 12:01:02,2022-02-25 17:48:58,5,3,19,1,0.55
1460,6.78,2022-02-14 12:19:43+00:00,2022-02-21 00:00:00,2022-02-17 06:44:44,2022-02-17 19:48:23,5,3,100,1,0.25
1461,6.78,2022-02-18 10:31:26+00:00,2022-03-01 00:00:00,2022-02-25 09:44:55,2022-03-02 23:05:49,5,3,126,1,0.18
1462,5.98,2022-02-07 12:30:38+00:00,2022-02-11 00:00:00,2022-02-10 10:02:34,2022-02-10 20:43:17,5,3,78,1,0.35
1463,7.42,2022-02-15 14:28:02+00:00,2022-02-22 00:00:00,2022-02-18 11:02:42,2022-02-18 15:25:08,5,3,108,2,0.23
1464,5.98,2022-02-10 11:37:18+00:00,2022-02-15 00:00:00,2022-02-14 20:36:13,2022-02-15 10:30:45,5,3,25,1,0.5
1465,5.98,2022-02-18 10:30:51+00:00,2022-02-25 00:00:00,2022-02-25 06:41:32,2022-02-25 18:00:37,5,3,68,1,0.6
1466,5.98,2022-02-09 11:50:36+00:00,2022-02-15 00:00:00,2022-02-16 09:07:44,2022-02-17 13:32:11,5,3,34,1,0.25
1467,5.98,2022-02-14 12:17:44+00:00,2022-02-21 00:00:00,2022-02-17 07:29:19,2022-02-17 14:01:58,5,3,106,1,0.3
1468,5.98,2022-02-14 12:17:57+00:00,2022-02-17 00:00:00,2022-02-17 07:47:49,2022-02-17 15:16:53,5,3,21,1,0.25
1469,5.98,2022-02-22 13:53:50+00:00,2022-03-01 00:00:00,2022-02-25 05:31:55,2022-02-28 10:38:56,5,3,69,1,0.7
1470,5.98,2022-02-15 14:27:52+00:00,2022-02-18 00:00:00,2022-02-17 20:36:48,2022-02-18 15:58:24,5,3,30,1,0.5
1471,6.78,2022-02-07 12:33:36+00:00,2022-02-14 00:00:00,2022-02-10 10:04:36,2022-02-21 20:27:23,5,3,42,1,0.2
1472,5.98,2022-02-09 11:51:36+00:00,2022-02-14 00:00:00,2022-02-11 20:38:29,2022-02-14 10:27:38,5,3,25,1,0.4
1473,6.78,2022-02-01 16:31:42+00:00,2022-02-09 00:00:00,2022-02-07 10:10:13,2022-02-09 14:11:57,5,3,96,1,0.4
1474,5.98,2022-02-25 13:10:22+00:00,2022-03-03 00:00:00,2022-03-02 21:01:41,2022-03-03 16:30:47,5,3,45,1,1.61
1475,5.98,2022-02-17 11:08:42+00:00,2022-02-22 00:00:00,2022-02-22 10:20:17,2022-02-22 14:34:49,5,3,62,1,0.25
1476,6.78,2022-02-02 16:39:03+00:00,2022-02-09 00:00:00,2022-02-07 10:11:28,2022-02-08 18:09:38,5,3,70,1,0.2
1477,5.37,2022-02-02 10:53:43+00:00,2022-02-07 00:00:00,2022-02-04 21:30:38,2022-02-07 13:58:29,5,3,3,1,0.5
1478,6.78,2022-02-14 12:18:15+00:00,2022-02-21 00:00:00,2022-02-17 15:00:52,2022-02-19 17:22:18,5,3,96,1,0.4
1479,7.42,2022-02-09 11:51:03+00:00,2022-02-16 00:00:00,2022-02-15 08:20:23,2022-02-15 10:34:39,5,3,36,2,0.26
1480,5.98,2022-02-17 16:48:02+00:00,2022-02-24 00:00:00,2022-02-22 10:24:40,2022-02-24 19:40:48,5,3,27,1,0.3
1481,5.98,2022-02-23 14:12:09+00:00,2022-02-28 00:00:00,2022-02-28 07:34:17,2022-02-28 09:42:12,5,3,109,1,0.28
1482,5.98,2022-02-07 12:30:49+00:00,2022-02-10 00:00:00,2022-02-10 09:45:04,2022-02-10 11:42:42,5,3,19,1,0.3
1483,5.98,2022-02-22 11:17:13+00:00,2022-02-25 00:00:00,2022-02-24 20:35:54,2022-02-25 13:41:32,5,3,74,1,0.25
1484,5.98,2022-02-03 11:06:48+00:00,2022-02-08 00:00:00,2022-02-08 08:19:36,2022-02-10 13:44:03,5,3,91,1,0.78
1485,5.98,2022-02-18 13:16:22+00:00,2022-02-25 00:00:00,2022-02-24 20:35:08,2022-02-25 11:53:19,5,3,30,1,0.25
1486,5.37,2022-02-17 11:58:58+00:00,2022-02-22 00:00:00,2022-02-21 20:59:37,2022-02-22 14:20:00,5,3,2,1,0.61
1487,0,2022-02-14 12:19:26+00:00,2022-02-21 00:00:00,2022-02-17 15:00:52,2022-02-21 14:23:49,5,3,96,1,0.25
1488,6.78,2022-02-22 13:52:42+00:00,2022-02-28 00:00:00,2022-02-25 05:05:19,2022-02-25 18:59:46,5,3,112,1,0.25
1489,5.98,2022-02-24 16:52:17+00:00,2022-03-01 00:00:00,2022-03-02 07:43:15,2022-03-02 12:28:50,5,3,35,1,0.48
1490,5.37,2022-02-16 17:42:57+00:00,2022-02-21 00:00:00,2022-02-18 20:25:23,2022-02-19 15:03:07,5,3,14,1,0.25
1491,6.78,2022-02-22 11:16:50+00:00,2022-03-01 00:00:00,2022-02-25 09:44:55,2022-03-02 23:02:33,5,3,123,1,0.6
1492,5.98,2022-02-15 11:39:20+00:00,2022-02-18 00:00:00,2022-02-18 09:01:20,2022-02-18 16:07:30,5,3,21,1,0.25
1493,5.98,2022-02-21 13:36:29+00:00,2022-02-28 00:00:00,2022-03-02 08:10:57,2022-03-02 11:44:17,5,3,12,1,0.6
1494,5.98,2022-02-04 11:33:39+00:00,2022-02-09 00:00:00,2022-02-08 20:26:48,2022-02-09 11:25:49,5,3,45,1,0.49
1495,5.37,2022-02-09 11:51:20+00:00,2022-02-14 00:00:00,2022-02-11 21:16:01,2022-02-14 10:33:09,5,3,18,1,0.2
1496,5.98,2022-02-17 11:08:58+00:00,2022-02-22 00:00:00,2022-02-22 09:58:44,2022-02-22 14:41:58,5,3,24,1,0.3
1497,5.98,2022-02-01 11:16:53+00:00,2022-02-09 00:00:00,2022-02-07 07:39:20,2022-02-07 12:44:58,5,3,120,1,0.36
1498,5.98,2022-02-09 13:41:19+00:00,2022-02-14 00:00:00,2022-02-14 08:20:36,2022-02-14 11:23:46,5,3,35,1,0.25
1499,7.42,2022-02-15 12:21:38+00:00,2022-02-22 00:00:00,2022-02-18 11:07:44,2022-02-18 12:28:34,5,3,36,2,0.5
1500,5.98,2022-02-02 17:39:39+00:00,2022-02-07 00:00:00,2022-02-04 20:59:15,2022-02-07 10:18:39,5,3,30,1,0.4
1501,6.78,2022-02-10 16:49:02+00:00,2022-02-16 00:00:00,2022-02-15 04:49:43,2022-02-15 19:12:19,5,3,32,1,0.25
1502,5.98,2022-02-22 16:01:55+00:00,2022-03-01 00:00:00,2022-02-25 12:12:26,2022-02-28 16:12:42,5,3,27,1,0.41
1503,5.98,2022-02-03 16:19:47+00:00,2022-02-08 00:00:00,2022-02-08 09:22:48,2022-02-08 17:13:24,5,3,24,1,0.25
1504,7.42,2022-02-15 12:41:50+00:00,2022-02-22 00:00:00,2022-02-22 10:10:03,2022-02-22 13:43:37,5,3,64,2,0.25
1505,5.98,2022-02-02 17:39:49+00:00,2022-02-08 00:00:00,2022-02-07 08:25:59,2022-02-07 15:14:44,5,3,12,1,0.6
1506,5.98,2022-02-15 11:39:49+00:00,2022-02-18 00:00:00,2022-02-17 20:36:18,2022-02-18 13:51:19,5,3,102,1,0.25
1507,5.98,2022-02-21 11:18:52+00:00,2022-02-25 00:00:00,2022-02-24 20:30:08,2022-02-25 13:44:00,5,3,47,1,0.25
1508,5.98,2022-02-24 14:39:38+00:00,2022-03-01 00:00:00,2022-03-07 21:17:40,2022-03-07 21:27:28,5,3,66,1,0.56
1509,5.98,2022-02-18 13:16:15+00:00,2022-03-01 00:00:00,2022-02-25 10:57:54,2022-03-08 12:35:19,5,3,15,1,0.35
1510,5.98,2022-02-16 17:44:48+00:00,2022-02-21 00:00:00,2022-02-18 20:33:21,2022-02-19 09:27:13,5,3,25,1,0.25
1511,5.98,2022-02-15 13:31:40+00:00,2022-02-18 00:00:00,2022-02-18 11:47:04,2022-02-18 20:28:32,5,3,61,1,0.5
1512,5.98,2022-02-18 11:14:32+00:00,2022-02-25 00:00:00,2022-02-25 09:14:50,2022-02-25 18:41:43,5,3,56,1,0.25
1513,5.98,2022-02-24 10:41:11+00:00,2022-03-01 00:00:00,2022-03-02 08:11:25,2022-03-02 20:10:51,5,3,76,1,0.25
1514,5.98,2022-02-18 13:15:56+00:00,2022-02-28 00:00:00,2022-03-02 08:10:57,2022-03-02 11:44:16,5,3,12,1,0.35
1515,6.78,2022-02-11 16:07:19+00:00,2022-02-18 00:00:00,2022-02-16 06:57:27,2022-02-16 23:23:57,5,3,104,1,0.35
1516,5.98,2022-02-21 11:17:24+00:00,2022-02-25 00:00:00,2022-02-24 20:32:06,2022-02-25 12:45:57,5,3,25,1,0.46
1517,5.37,2022-02-02 10:53:00+00:00,2022-02-07 00:00:00,2022-02-04 20:42:42,2022-02-07 14:45:32,5,3,46,1,0.05
1518,5.98,2022-02-10 10:19:39+00:00,2022-02-15 00:00:00,2022-02-15 11:14:17,2022-02-15 22:50:40,5,3,15,1,0.35
1519,5.98,2022-02-04 11:32:42+00:00,2022-02-09 00:00:00,2022-02-08 20:24:51,2022-02-09 16:12:11,5,3,25,1,0.18
1520,5.98,2022-02-07 12:31:12+00:00,2022-02-14 00:00:00,2022-02-10 07:30:47,2022-02-10 12:37:14,5,3,106,1,0.5
1521,5.98,2022-02-15 16:10:36+00:00,2022-02-21 00:00:00,2022-02-18 09:49:46,2022-02-18 21:13:44,5,3,78,1,0.2
1522,5.37,2022-02-03 14:08:50+00:00,2022-02-10 00:00:00,2022-02-08 07:55:32,2022-02-08 09:06:39,5,3,85,1,0.43
1523,5.98,2022-02-15 13:31:49+00:00,2022-02-18 00:00:00,2022-02-18 10:17:43,2022-02-20 20:48:49,5,3,24,1,0.25
1524,5.98,2022-02-15 14:28:21+00:00,2022-02-18 00:00:00,2022-02-17 20:34:31,2022-02-18 14:12:24,5,3,47,1,0.25
1525,5.98,2022-02-21 11:19:23+00:00,2022-02-25 00:00:00,2022-02-25 07:18:36,2022-02-25 12:04:29,5,3,109,1,0.75
1526,5.98,2022-02-14 12:18:46+00:00,2022-02-18 00:00:00,2022-02-17 06:26:20,2022-02-17 19:45:46,5,3,69,1,0.25
1527,5.98,2022-02-02 10:53:16+00:00,2022-02-08 00:00:00,2022-02-07 04:22:03,2022-02-07 20:07:08,5,3,69,1,0.25
1528,5.37,2022-02-22 11:20:24+00:00,2022-02-25 00:00:00,2022-02-24 20:38:20,2022-02-25 13:42:36,5,3,7,1,0.25
1529,5.98,2022-02-22 11:15:08+00:00,2022-03-01 00:00:00,2022-02-24 20:35:09,2022-03-02 14:35:16,5,3,30,1,0.25
1530,5.98,2022-02-15 12:41:31+00:00,2022-02-18 00:00:00,2022-02-19 08:05:34,2022-02-25 13:25:47,5,3,48,1,0.54
1531,5.98,2022-02-23 11:49:08+00:00,2022-02-28 00:00:00,2022-02-28 07:52:08,2022-02-28 09:04:42,5,3,66,1,0.25
1532,5.98,2022-02-21 11:15:53+00:00,2022-02-28 00:00:00,2022-03-02 08:44:46,2022-03-04 07:35:31,5,3,34,1,0.25
1533,5.37,2022-02-09 14:42:01+00:00,2022-02-14 00:00:00,2022-02-11 21:16:30,2022-02-14 14:16:21,5,3,8,1,0.25
1534,5.98,2022-02-17 11:59:01+00:00,2022-02-22 00:00:00,2022-02-22 08:38:30,2022-02-22 11:51:15,5,3,35,1,0.25
1535,6.78,2022-02-22 13:26:29+00:00,2022-02-28 00:00:00,2022-02-25 05:05:19,2022-02-25 21:36:28,5,3,127,1,0.25
1536,5.98,2022-02-22 16:01:42+00:00,2022-03-01 00:00:00,2022-02-25 07:18:37,2022-02-25 12:45:17,5,3,122,1,0.4
1537,5.37,2022-02-23 16:35:04+00:00,2022-03-01 00:00:00,2022-02-27 18:52:21,2022-02-28 14:40:33,5,3,9,1,0.25
1538,6.78,2022-02-02 17:20:33+00:00,2022-02-08 00:00:00,2022-02-07 04:11:54,2022-02-07 22:52:13,5,3,112,1,0.25
1539,7.47,2022-02-03 11:07:47+00:00,2022-02-08 00:00:00,2022-02-08 10:30:41,2022-02-08 15:35:12,5,3,16,4,0.05
1540,5.98,2022-02-10 10:19:20+00:00,2022-02-15 00:00:00,2022-02-15 07:25:24,2022-02-15 22:47:21,5,3,89,1,0.25
1541,5.98,2022-02-17 10:46:38+00:00,2022-02-22 00:00:00,2022-02-22 08:06:42,2022-02-22 15:08:22,5,3,68,1,0.25
1542,5.37,2022-02-24 10:44:59+00:00,2022-03-02 00:00:00,2022-02-28 20:57:38,2022-03-02 14:00:05,5,3,54,1,0.05
1543,5.98,2022-02-11 12:40:16+00:00,2022-02-16 00:00:00,2022-02-15 20:28:56,2022-02-16 08:45:24,5,3,30,1,0.3
1544,5.37,2022-02-23 14:16:47+00:00,2022-02-28 00:00:00,2022-02-27 18:33:11,2022-02-28 13:51:02,5,3,18,1,0.3
1545,5.98,2022-02-16 12:32:08+00:00,2022-02-21 00:00:00,2022-02-21 09:51:20,2022-02-21 21:53:56,5,3,19,1,0.25
1546,5.98,2022-02-23 14:16:57+00:00,2022-02-28 00:00:00,2022-02-28 05:35:28,2022-02-28 17:35:46,5,3,68,1,0.5
1547,5.98,2022-02-21 12:16:24+00:00,2022-03-01 00:00:00,2022-02-25 12:12:26,2022-02-28 16:14:14,5,3,27,1,0.3
1548,7.42,2022-02-18 11:14:22+00:00,2022-03-01 00:00:00,2022-03-03 10:21:19,2022-03-10 08:29:17,5,3,108,2,0.18
1549,5.98,2022-02-02 16:46:52+00:00,2022-02-07 00:00:00,2022-02-09 10:45:02,2022-02-09 23:23:52,5,3,15,1,0.38
1550,5.98,2022-02-23 13:47:52+00:00,2022-02-28 00:00:00,2022-03-02 09:08:48,2022-03-04 00:07:35,5,3,24,1,0.36
1551,5.98,2022-02-11 12:40:25+00:00,2022-02-16 00:00:00,2022-02-15 20:28:55,2022-02-16 12:31:43,5,3,49,1,0.25
1552,5.98,2022-02-10 10:57:17+00:00,2022-02-15 00:00:00,2022-02-14 20:35:51,2022-02-15 11:08:32,5,3,47,1,0.4
1553,6.78,2022-02-21 14:28:16+00:00,2022-02-28 00:00:00,2022-02-25 09:46:31,2022-02-25 21:28:57,5,3,125,1,0.3
1554,5.37,2022-02-18 10:37:17+00:00,2022-02-28 00:00:00,2022-02-25 08:18:09,2022-02-25 09:30:38,5,3,85,1,0.2
1555,5.98,2022-02-15 13:31:31+00:00,2022-02-18 00:00:00,2022-02-17 20:34:31,2022-02-18 12:32:53,5,3,25,1,0.2
1556,5.98,2022-02-03 11:07:12+00:00,2022-02-08 00:00:00,2022-02-08 13:41:10,2022-02-09 17:37:42,5,3,24,1,0.46
1557,5.98,2022-02-21 11:16:48+00:00,2022-02-25 00:00:00,2022-02-24 20:30:46,2022-02-25 12:47:36,5,3,47,1,0.25
1558,5.98,2022-02-01 11:18:11+00:00,2022-02-08 00:00:00,2022-02-07 10:08:28,2022-02-07 18:04:36,5,3,78,1,0.25
1559,5.98,2022-02-07 12:34:06+00:00,2022-02-10 00:00:00,2022-02-10 07:56:02,2022-02-10 09:36:24,5,3,81,1,0.18
1560,5.98,2022-02-07 12:33:23+00:00,2022-02-10 00:00:00,2022-02-11 08:05:04,2022-02-11 23:56:16,5,3,66,1,0.25
1561,5.37,2022-02-25 13:30:33+00:00,2022-03-04 00:00:00,2022-03-06 14:58:48,2022-03-06 15:19:36,5,3,63,1,0.25
1562,6.78,2022-02-04 11:33:06+00:00,2022-02-10 00:00:00,2022-02-09 10:12:50,2022-02-09 19:04:06,5,3,119,1,0.5
1563,5.98,2022-02-03 16:19:35+00:00,2022-02-08 00:00:00,2022-02-08 08:57:26,2022-02-08 15:41:48,5,3,1,1,0.25
